ubuntu@client-measure-pmp6:~/memcache-perf-dynamic$ ./mcperf -s 10.156.15.226 -a 10.156.15.225 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1500 --qps_interval 5 --qps_min 5000 --qps_max 100000 --qps_seed 42
Random waveform, supplied seed
Total number of intervals = 300 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133)
Average QPS expected = 51692
Timestamp start: 1621812983700
Timestamp end: 1621814484179

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      801.4  1038.7    68.9   147.2   208.7   520.9   856.1   960.6  1101.5  1447.9  1758.8  2097.5  2967.5 11248.2 32266.1  66859.2    66993
read      400.1   882.2    68.9   112.4   136.2   293.3   383.5   450.3   496.9   544.9   601.5   688.6  2626.2  7865.7 32445.1  10919.8    10977
read      503.8   809.4    68.9   105.8   125.0   302.7   392.4   462.8   542.3   793.6  1387.9  1723.6  2259.8  9463.6 30944.4  51344.2    51529
read      492.5   716.9    68.9   107.1   125.7   301.5   394.9   477.5   580.2   966.7  1309.8  1583.0  2054.8  7806.1 31253.3  48486.4    48344
read      497.1  2038.9    74.4   125.0   155.0   255.5   312.5   347.8   373.2   404.1   446.7   550.7  5521.8 31770.0 37486.6   5920.0     5902
read      419.0   606.9    68.9   111.8   134.0   320.0   397.3   447.5   491.4   551.1   635.8   941.5  2440.9  6795.6 30313.4  71552.8    71602
read      486.7   741.9    68.9   106.8   126.1   309.5   406.0   498.0   609.4   946.1  1203.5  1434.0  1910.5  7745.1 31589.7  41927.4    41886
read      482.9   634.1    68.9   106.8   125.8   303.1   395.7   473.0   562.1   891.7  1309.3  1583.3  2001.6  7050.8 18606.7  47582.8    47456
read      500.9   776.2    68.9   131.7   171.3   379.8   450.2   500.1   552.8   649.0   788.6  1437.2  2556.1 11198.3 31445.1  93934.6    93939
read      466.7  1064.2    68.9   107.9   129.3   302.5   438.2   565.1   635.5   700.8   772.3   883.5  3360.3 11460.9 35832.2  16974.8    16890
read      502.3   740.7    68.9   107.7   126.8   308.3   409.7   507.6   646.8  1013.4  1287.5  1541.0  2035.2  6935.7 31765.8  45741.2    45689
read      497.3   819.8    68.9   107.6   127.6   310.9   424.9   553.8   802.3   984.3  1118.6  1275.8  1736.4  8586.1 32134.5  32617.4    32790
read      506.2   837.7    68.9   107.5   127.1   309.1   404.4   499.5   626.4  1009.3  1273.7  1505.2  1979.6  8977.2 31815.1  43901.0    44044
read      492.3   791.3    68.9   107.3   127.1   311.9   446.4   617.0   807.3   929.2  1039.2  1175.7  1728.9  8002.2 31995.4  28097.0    28149
read      508.0   764.8    68.9   108.2   127.9   314.3   423.2   540.3   743.3  1027.9  1220.4  1433.0  1950.2  8784.5 30965.0  39653.2    39739
read      433.2   568.4    68.9   113.9   137.0   329.4   407.2   460.1   506.2   572.5   665.5  1215.1  2582.3  5628.5 23530.3  72424.6    72475
read      394.6   577.1    68.9   119.4   146.4   329.5   399.9   444.3   481.2   534.7   611.2   732.4  2118.5  6020.3 30546.1  94043.2    93882
read      459.4  1689.7    74.4   120.4   150.5   265.1   331.4   373.6   402.8   437.8   486.2   586.9  5485.5 31783.1 52271.0   6722.8     6692
read      503.5   709.1    68.9   109.0   128.7   307.0   405.8   498.0   611.8   970.7  1338.9  1623.5  2117.5  7010.0 30500.6  50238.0    50406
read      438.6   559.8    68.9   116.4   142.6   340.8   411.9   461.4   504.9   573.5   680.6  1168.6  2541.2  5042.2 14221.7  83022.8    83055
read      467.0   677.2    68.9   109.3   129.2   305.7   398.1   466.1   537.2   672.9  1135.4  1565.4  2122.7  7277.8 30751.3  55737.4    55609
read      493.6  1171.8    68.9   108.1   131.3   316.2   474.3   605.7   672.4   736.0   814.1   926.8  3682.0 11256.2 38637.4  16917.4    16968
read      500.8   706.4    68.9   106.5   125.6   309.6   410.8   508.9   652.8  1026.8  1281.2  1510.4  1979.0  8179.6 29195.0  43197.2    43031
read      491.6  1052.0    68.9   107.9   130.3   314.4   477.5   606.5   673.1   737.1   818.6   933.9  3982.8 10003.0 33120.8  17248.6    17236
read      507.0   815.0    68.9   120.4   151.6   359.2   430.1   489.3   551.1   647.6   813.5  1606.4  2795.3  9474.0 31458.3  82205.8    82183
read      485.5   746.8    63.8   107.1   126.3   312.1   407.1   494.7   591.5   903.1  1202.6  1448.6  1869.2  9279.7 30760.8  42206.6    42212
read      555.0  1784.7    68.9   111.3   133.9   309.2   439.8   519.5   566.0   613.6   673.1   794.9  6224.8 31463.4 37830.6  12331.4    12244
read      413.5   523.3    68.9   110.0   130.5   308.9   393.6   445.3   488.7   548.0   641.1  1219.0  2232.0  5662.9 14179.7  61799.4    61777
read      507.5   803.3    68.9   107.8   127.5   313.1   422.2   535.1   731.8  1000.6  1182.9  1383.1  2269.3  8065.4 31694.2  37091.2    36984
read      504.2   827.3    68.9   107.6   127.9   314.3   444.5   612.6   820.9   953.7  1070.5  1221.8  2161.0  8092.3 32289.0  29077.0    29093
read      492.0   689.4    68.9   107.1   125.7   307.1   406.8   512.3   687.4  1019.8  1232.5  1444.0  1839.7  7931.8 25902.4  41676.0    41715
read      496.9   746.7    68.9   107.2   127.1   311.4   421.6   547.8   781.3   994.0  1145.6  1322.4  1735.1  8696.2 30716.5  35015.4    34838
read      437.7   608.9    68.9   111.3   133.3   311.7   397.3   452.4   499.6   566.9   684.2  1447.4  2420.2  6876.1 23241.6  63501.4    63574
read      471.2   684.6    68.9   106.4   126.3   308.0   454.9   640.2   776.5   872.1   965.1  1088.3  1582.8  7664.0 31077.4  24413.0    24401
read      492.4   738.8    68.9   107.3   127.2   311.4   429.0   565.7   812.9   980.0  1114.5  1270.5  1857.0  7797.5 31252.4  32059.8    32025
read      493.6   743.7    68.9   137.5   179.6   384.6   447.8   495.6   547.4   647.7   777.1  1308.6  2122.0  9434.5 31293.5  98758.4    98971
read      493.9  1015.1    68.9   105.9   125.5   305.1   442.2   597.8   738.4   844.7   944.7  1082.6  2649.9 14368.9 36589.2  23669.6    23657
read      419.1   543.0    68.9   110.8   132.9   320.8   399.0   449.5   493.3   553.6   638.0  1107.4  2337.3  5787.5 12556.1  67776.4    67877
read      483.1   643.1    68.9   109.3   129.3   304.4   399.1   475.0   557.9   793.4  1273.1  1614.6  2116.6  6516.3 18171.6  53733.2    53849
read      451.7   622.0    68.9   116.4   142.7   341.1   412.2   463.8   512.0   587.0   699.7  1451.7  2550.9  6332.2 27462.9  79632.2    79536
read      499.4  1020.9    68.9   108.9   131.6   315.9   470.2   603.0   674.7   742.4   826.8   945.6  3914.4 12149.8 31959.7  17122.2    17081
read      501.4   742.6    68.9   108.3   127.3   312.1   421.0   536.1   746.6  1030.5  1212.1  1412.0  1877.6  7662.4 31122.0  38921.0    39024
read      514.2   959.1    68.9   108.0   128.0   315.4   458.9   649.1   804.0   908.6  1014.7  1156.2  2772.0  9954.1 35117.5  26033.4    26125
read      510.8   847.8    68.9   107.1   126.6   315.4   432.4   572.9   821.5   997.8  1139.4  1312.2  1884.9  9625.9 31654.2  33389.2    33388
read      530.3  1170.3    68.9   108.3   129.5   319.5   486.6   655.0   745.9   832.4   919.3  1063.9  3905.9 13701.6 34462.3  21020.6    20979
read      447.7   584.9    68.9   125.1   157.5   360.2   429.1   475.5   520.7   589.7   697.2   933.8  2408.8  6291.5 20355.8  96028.6    95865
read      411.8   657.5    68.9   112.1   133.8   318.6   397.0   444.5   483.2   537.0   616.2   789.3  2578.9  7496.0 27919.5  73905.2    73949
read      395.5   548.2    68.9   109.6   129.1   312.9   394.9   442.4   480.3   533.3   606.7   781.0  2136.8  6298.5 18909.5  60968.0    60987
read      459.1   595.7    68.9   108.8   128.9   309.3   400.2   466.7   535.2   652.1  1090.2  1549.9  2043.1  6387.2 18979.9  53994.0    54175
read      480.3   667.6    68.9   107.3   126.5   298.7   390.4   464.6   544.1   821.5  1308.4  1636.7  2042.9  7255.1 30140.8  51444.2    51484
read      523.7   933.4    68.9   107.3   126.7   313.0   419.6   530.6   732.7  1030.5  1233.6  1455.2  2187.1  8734.6 36147.0  39828.4    39771
read      496.0   703.2    68.9   107.6   127.2   314.1   436.0   593.8   828.1   979.8  1110.1  1269.2  1752.7  7568.0 31151.0  32800.4    32864
read      515.4   794.3    68.9   107.4   126.7   311.3   414.7   524.7   709.3  1039.7  1266.5  1489.1  2110.0 10337.4 30638.8  42173.2    42033
read      486.9   706.6    68.9   106.7   125.2   303.1   395.4   479.3   571.7   969.6  1287.3  1532.4  1948.8  7250.5 30785.0  43871.4    43808
read      482.5   624.3    68.9   106.6   125.3   305.2   399.5   487.9   595.2   968.0  1268.9  1519.0  1946.7  6036.1 25924.8  45794.6    45785
read      523.7   900.3    68.9   107.4   126.6   314.2   430.3   568.6   821.2  1018.1  1171.5  1360.7  2182.4  9364.8 32096.5  35718.0    35582
read      504.8   803.8    68.9   108.2   127.4   310.7   417.1   531.4   747.6  1023.3  1197.4  1390.0  1864.7  9428.9 31558.7  38451.0    38504
read      496.0  1224.0    68.9   109.9   133.6   316.1   465.8   574.8   632.9   690.1   762.6   868.2  4479.6 27916.6 33357.6  15359.4    15320
read      484.2   720.7    68.9   116.4   142.9   345.9   418.7   475.9   536.9   623.0   774.8  1592.3  2620.7  7614.3 30869.6  74318.0    74264
read      503.8   799.2    68.9   107.6   126.9   311.6   409.7   501.9   612.4   974.9  1258.9  1507.3  2031.5  9970.8 31806.5  43704.8    43890
read      454.0  1726.5    80.4   124.5   156.7   257.2   317.1   354.0   379.4   408.1   448.2   538.0  5106.8 31590.1 39483.2   5922.2     5962
read      537.7  1059.4    68.9   107.3   127.1   311.5   417.8   532.4   772.6  1042.1  1225.1  1432.3  2662.3 11664.5 35537.8  38191.8    38365
read      493.8   657.4    68.9   109.5   129.6   303.1   399.4   488.0   589.8   916.8  1322.9  1651.8  2139.9  7233.4 18689.7  56048.0    55971
read      509.8   983.0    63.8   107.6   127.7   313.2   465.4   660.9   778.5   865.7   960.3  1090.1  3164.1 11283.5 32299.3  23281.2    23217
read      470.4   588.6    68.9   122.0   153.7   357.4   427.8   481.6   535.0   620.2   754.0  1471.1  2506.8  5653.6 20911.2  87466.6    87681
read      390.7   565.0    68.9   116.9   142.5   324.1   395.5   439.3   476.2   528.1   602.2   728.5  2055.2  6918.3 21806.7  92009.8    91728
read      391.1   557.5    68.9   120.4   147.3   330.0   398.9   441.6   477.3   529.5   606.5   723.7  1833.3  6810.8 28012.3  96622.6    96668
read      396.1   545.7    63.8   113.7   135.5   318.1   392.4   437.8   475.1   528.6   606.4   740.4  2599.7  6128.6 16754.7  80511.0    80475
read      487.0   763.1    68.9   107.6   127.2   310.6   450.1   627.8   792.9   905.6  1009.8  1146.3  1938.3  7350.1 31767.9  27068.2    27150
read      484.4   577.0    68.9   108.7   128.8   303.2   400.3   481.2   570.2   859.0  1324.5  1666.8  2120.8  3934.3 15700.1  53676.8    53444
read      492.5   854.3    68.9   107.2   127.6   314.1   464.3   646.1   778.5   870.8   968.3  1096.6  2324.2  8019.0 35746.4  23792.8    23737
read      453.2   680.1    68.9   121.0   150.2   354.5   425.9   472.1   517.1   585.3   692.5   967.3  2636.2  7973.5 30803.5  87709.8    87776
read      400.0   581.7    68.9   114.5   138.0   322.4   397.7   443.6   481.9   535.6   614.5   758.6  2553.9  5702.9 29554.4  82021.2    82175
read      401.9   610.9    68.9   123.3   152.4   337.4   406.1   450.1   487.1   539.0   618.5   741.7  1982.9  7401.6 30944.2  98700.4    98548
read      497.2   691.7    68.9   108.1   127.8   315.1   420.6   529.8   718.7  1012.7  1197.1  1395.7  1878.8  7510.0 31037.8  37573.2    37704
read      418.6   582.3    68.9   112.3   133.8   318.8   401.1   451.7   493.6   550.9   635.2  1020.8  2333.0  6131.8 18688.7  64822.0    64701
read      399.8   553.9    68.9   110.8   131.3   314.5   393.6   441.6   480.8   533.9   610.1   778.6  2396.8  5650.6 28843.0  69123.6    69089
read      399.0   551.2    68.9   119.1   146.1   335.7   408.9   454.7   492.2   543.9   621.9   746.0  2115.1  5950.6 28317.1  89731.4    89785
read      491.2  1159.2    68.9   109.8   132.1   311.4   458.0   582.5   649.8   716.6   790.9   901.3  3838.7 13740.7 36067.9  16648.6    16676
read      468.4   595.8    68.9   114.7   139.8   334.9   414.3   473.4   531.2   609.3   757.1  1574.8  2544.8  5942.8 19007.6  69524.8    69604
read      389.0   487.1    68.9   123.2   151.5   333.6   403.4   447.6   483.2   534.1   610.7   730.7  1519.2  5832.7 18167.0  99766.0    99682
read      397.5   522.3    68.9   123.8   152.3   337.6   407.4   452.6   489.9   542.4   619.2   742.1  1726.8  6040.8 15133.3  97773.4    97693
read      516.2  1246.3    68.9   109.2   130.7   312.3   455.0   579.0   654.7   728.0   800.5   922.5  5124.8 18284.5 32276.0  17479.0    17381
read      514.2   761.8    68.9   107.4   127.2   315.2   424.9   539.6   754.6  1034.6  1239.3  1454.2  1995.1  8768.9 30126.7  39893.2    40069
read      500.9  1656.8    74.4   117.4   145.2   293.8   388.9   445.6   480.6   520.0   571.2   680.9  5654.7 31041.8 37848.2   8814.8     8841
read      430.1   620.9    68.9   111.1   132.7   319.5   404.4   456.9   501.6   563.6   659.9  1331.7  2228.2  7028.9 29402.4  56472.4    56576
read      498.4  1080.1    74.4   108.9   130.3   311.7   454.8   606.3   727.3   817.0   909.3  1035.2  2776.9 12929.9 32244.2  21572.8    21599
read      486.3   595.0    68.9   107.0   126.8   304.2   399.5   475.3   553.0   791.0  1356.7  1717.2  2173.2  4886.5 12355.4  52886.0    53003
read      538.3  1189.2    68.9   106.6   129.3   318.6   481.6   646.5   736.7   812.1   900.5  1038.8  4417.2 16152.5 35564.8  19814.8    19831
read      481.0   621.2    68.9   119.1   148.5   357.1   430.0   484.9   542.8   627.3   766.0  1542.4  2776.4  6047.5 24614.7  80073.2    80340
read      472.5   648.0    68.9   107.2   126.7   314.3   439.6   574.4   771.6   912.6  1028.8  1171.6  1594.9  7119.4 31038.0  28675.2    28765
read      521.2   977.9    68.9   108.3   130.0   320.0   470.0   662.5   802.9   906.1  1010.1  1161.4  2816.5  8572.3 32364.8  25560.2    25572
read      506.6   784.7    68.9   108.3   128.6   317.7   429.2   543.7   756.2  1016.1  1194.3  1397.8  1865.2  8103.3 30667.2  37291.4    37071
read      420.3   565.0    68.9   114.3   137.8   325.7   403.5   455.8   498.6   557.9   644.7   877.7  2541.8  5790.3 19561.2  75693.6    75819
read      495.4   719.7    68.9   107.6   126.8   311.5   411.8   503.8   614.9   951.4  1253.9  1493.0  2004.1  8365.1 29796.5  44285.6    44359
read      426.5   565.0    68.9   123.4   154.8   352.3   421.9   467.4   507.9   570.3   664.3   827.9  2073.0  6100.2 29279.4  95993.6    95960
read      453.2   601.8    68.9   110.8   131.9   308.8   395.7   454.8   507.6   589.3   826.4  1632.2  2329.7  6631.2 19139.0  59574.6    59630
read      490.0   701.1    68.9   107.4   127.1   309.8   405.5   491.8   588.4   907.3  1282.0  1553.3  1984.2  7907.6 30773.6  47972.8    47930
read      416.5   542.0    68.9   111.3   132.7   313.5   396.8   449.6   493.9   555.4   650.0  1212.4  2266.9  4828.2 18808.3  65686.0    65545
read      406.3   670.2    68.9   120.3   148.2   334.3   404.5   449.1   486.4   538.8   615.8   740.3  2382.2  8159.7 31315.6  94125.8    94038
read      484.0   651.2    68.9   109.3   129.1   308.0   404.1   482.4   561.8   781.6  1265.2  1606.7  2124.3  7636.3 24255.2  51811.0    51806
read      485.3   619.8    68.9   108.0   127.1   305.5   403.1   495.5   606.9   959.6  1295.7  1547.2  1963.2  5313.3 18521.8  48648.4    48712
read      507.3  1409.7    74.4   112.1   134.0   310.0   443.8   528.6   578.5   629.1   691.6   804.4  5501.1 29796.4 41917.0  13114.2    13115
read      464.5   653.2    68.9   117.0   142.9   343.0   418.0   471.7   524.2   599.6   720.8  1494.8  2680.7  8335.8 24320.1  76537.8    76569
read      506.6  1065.6    68.9   110.3   131.7   320.1   471.0   630.1   723.8   797.5   879.3  1007.1  3261.7 13219.8 32021.1  19364.4    19372
read      429.0   592.5    68.9   111.6   132.4   316.2   401.0   453.6   498.7   561.3   663.8  1390.3  2249.8  5614.8 25068.1  59140.2    59331
read      394.3   516.4    68.9   111.1   131.8   315.4   398.6   446.7   484.9   535.7   607.3   767.3  2120.7  5774.9 16224.0  62689.8    62597
read      495.6   704.1    68.9   107.2   126.9   316.5   424.4   532.1   695.4   968.3  1162.3  1367.5  1898.5  7980.5 30144.5  37632.4    37702
read      501.8   784.3    68.9   106.5   125.5   310.1   405.9   495.8   605.1  1000.0  1281.5  1497.2  1949.7  9176.4 31182.0  42085.6    41975
read      521.9  1068.8    68.9   107.0   127.9   314.0   458.7   647.7   797.9   901.7  1005.5  1151.8  2858.9 11002.5 35504.7  26228.2    26100
read      429.2   652.3    68.9   115.8   141.0   333.1   404.3   453.8   497.1   561.1   659.7   912.7  2472.6  7419.4 28734.8  82461.4    82500
read      474.0   647.7    68.9   108.7   128.4   310.7   405.0   477.5   550.3   713.6  1201.3  1572.3  2048.8  7070.7 28354.8  50734.4    50756
read      413.1   523.6    68.9   111.2   133.0   316.0   397.6   447.8   490.9   548.2   633.5  1015.5  2338.4  5503.8 14670.6  66827.6    66696
read      471.1   644.5    68.9   107.9   127.6   303.7   393.2   459.5   525.7   651.1  1240.9  1659.1  2127.6  7104.2 16355.4  53476.4    53364
read      489.1  1492.3    68.9   114.2   138.2   301.3   416.0   478.3   516.5   557.9   608.8   704.3  5364.8 30411.8 40775.4  10387.0    10413
read      471.7   600.9    63.8   108.9   129.2   286.8   371.2   434.1   495.6   607.8  1302.6  1856.7  2463.7  4544.4 10789.1  64770.8    64876
read      397.3   492.7    68.9   111.3   131.9   312.8   393.3   441.6   479.4   531.2   608.7   780.6  2372.1  5052.9 13297.3  69046.4    69079
read      514.5  1150.3    68.9   109.0   130.8   320.2   474.3   628.9   726.5   805.6   893.0  1014.6  3716.0 15834.6 32487.6  19551.6    19447
read      472.0   653.4    68.9   119.8   148.4   354.9   429.0   483.3   535.8   612.3   735.8  1458.5  2710.5  6853.9 28963.7  81225.4    81182
read      517.0  1015.9    68.9   109.4   130.6   317.5   454.3   610.9   785.4   902.1  1006.6  1158.2  2877.9 11424.7 32365.9  25095.4    25265
read      566.3  1861.9    74.4   116.4   142.8   308.0   421.0   483.4   523.3   567.9   626.7   797.7  6377.9 31646.2 37403.9   9683.4     9699
read      517.6   728.3    68.9   110.2   130.2   315.2   423.6   527.0   672.5  1029.9  1341.8  1596.9  2138.9  8096.0 28293.7  48531.6    48659
read      484.9   689.3    68.9   118.1   145.7   352.1   426.5   484.1   540.7   626.0   776.3  1593.3  2606.1  8220.2 28876.2  75107.0    75126
read      406.5   615.6    68.9   122.7   151.9   341.2   411.7   454.2   490.5   543.2   624.2   751.1  1987.0  8131.7 30579.6  96646.6    96559
read      463.6   622.2    68.9   109.7   130.3   306.6   396.6   459.2   517.5   611.5  1040.1  1679.0  2241.5  6412.6 18428.3  55907.4    55885
read      530.2  1688.3    74.4   116.3   143.1   300.2   404.4   462.5   499.4   541.3   593.6   723.6  6398.0 31055.3 37387.5   9077.6     9039
read      471.1   685.5    68.9   114.9   139.4   333.6   415.6   471.6   527.1   600.3   735.9  1546.8  2717.1  7686.8 25467.6  66203.4    66378
read      515.9   890.0    68.9   109.0   129.2   319.0   420.3   506.3   603.1   950.5  1257.6  1512.2  2221.2  9929.7 35560.3  41056.8    41225
read      494.0   674.0    68.9   108.8   128.9   304.9   397.9   471.2   546.9   760.2  1379.4  1734.4  2212.3  6455.8 25752.2  52278.4    52371
read      532.0   945.3    68.9   108.6   128.0   320.9   432.7   546.4   757.7  1062.3  1272.0  1485.8  2107.4  9572.4 32166.4  39880.6    39873
read      518.1   815.3    68.9   108.7   128.2   318.1   427.3   540.6   746.1  1054.6  1272.9  1486.6  1955.6  8692.0 31633.9  41128.8    41176
read      506.5   821.9    68.9   126.7   160.9   370.8   442.2   499.1   556.7   646.8   788.7  1507.8  2767.5 12255.3 31506.3  85576.2    85357
read      397.9   554.2    68.9   117.2   141.7   326.9   401.8   447.7   484.0   535.2   610.9   740.5  2480.2  6476.9 24101.0  85389.2    85391
read      411.5   625.1    68.9   122.3   150.4   340.9   416.1   463.3   501.7   553.0   632.0   762.3  2134.7  7644.7 31077.8  92019.4    91890
read      391.0   524.6    68.9   110.7   130.2   312.0   395.9   442.7   480.2   531.7   601.7   760.0  2090.0  5282.2 15614.0  57445.0    57558
read      582.5  2089.0    68.9   116.4   143.5   306.1   418.5   483.4   524.2   568.8   625.9   740.3  6615.6 31960.2 45137.1   9992.6     9972
read      535.6   823.8    68.9   122.0   152.1   367.3   442.7   511.5   589.8   698.2   981.3  1701.8  2783.0  9558.8 31060.2  74461.0    74636
read      507.5   778.9    68.9   109.4   130.1   322.3   454.1   610.8   818.5   964.8  1090.3  1255.6  2054.4  9177.2 31273.3  29808.4    29773
read      409.5   535.5    68.9   111.7   132.1   315.1   399.7   450.1   491.9   549.1   634.2  1014.2  2192.2  5652.0 17000.3  63269.0    63494
read      549.5  2039.5    74.4   121.4   152.1   281.1   358.9   404.4   435.3   470.2   519.3   633.6  7080.9 31913.5 37371.8   7205.2     7201
read      515.4   785.6    68.9   110.6   131.1   313.0   411.7   495.1   586.3   915.1  1376.0  1693.2  2193.0  9585.2 30698.9  49397.0    49507
read      422.1   603.5    68.9   113.7   135.6   323.8   407.9   457.8   499.5   557.4   639.5   922.6  2398.9  6233.7 30212.3  65416.2    65454
read      396.4   573.3    68.9   117.8   143.6   329.0   402.2   446.4   483.5   534.3   610.8   737.6  2271.3  6412.0 28811.7  88674.0    88537
read      523.5   927.7    68.9   108.7   128.8   322.4   429.5   534.2   699.6  1007.3  1210.5  1424.5  2141.8  9738.4 32164.5  37020.2    36982
read      427.7   632.6    68.9   121.8   149.8   346.2   417.6   462.6   502.5   563.2   652.6   802.1  2669.1  6890.8 30457.9  88898.2    88964
read      404.2   519.4    68.9   124.9   154.6   344.3   416.1   460.1   497.3   550.0   631.5   759.9  1857.5  6261.7 19774.4  96552.8    96479
read      511.0   833.1    68.9   109.8   130.3   315.1   408.2   487.1   570.3   875.9  1363.0  1656.6  2180.6  9746.6 31409.7  47934.0    47883
read      500.7   632.6    68.9   110.7   131.3   313.5   415.0   503.2   602.9   935.4  1348.9  1647.8  2124.2  6245.7 14774.3  50521.0    50650
read      444.2   671.3    63.8   122.8   152.5   353.9   425.7   472.1   514.6   579.8   681.8   877.6  2526.5  7307.3 30822.0  89111.2    89242
read      541.6  1973.0    74.4   120.3   149.8   276.3   352.4   400.7   433.5   471.1   522.8   656.2  7373.5 31450.5 37070.8   7391.6     7374
read      583.6  2081.1    68.9   117.6   146.4   295.7   396.2   449.9   484.6   524.0   576.6   715.2  7453.5 31947.5 42416.3   8472.8     8507
read      490.8   601.2    68.9   110.6   131.8   316.7   416.8   495.5   577.6   799.1  1288.3  1642.1  2152.4  6091.0 15635.2  50538.4    50676
read      515.5   725.4    68.9   111.7   133.9   313.6   412.2   499.8   596.0   900.9  1387.4  1754.6  2351.6  7700.6 29234.3  57055.0    57069
read      508.3   690.4    68.9   109.7   130.0   319.8   419.8   504.9   603.2  1000.1  1352.4  1593.3  2019.3  7227.2 29245.0  43560.0    43520
read      463.0   600.9    68.9   111.2   133.0   315.5   406.5   467.3   521.7   606.1   881.0  1675.4  2317.4  6042.3 13131.0  56750.6    56720
read      422.2   586.4    68.9   113.2   136.0   326.5   408.5   459.0   500.2   558.3   640.6   886.8  2502.9  6355.1 22070.8  68236.4    68155
read      412.7   577.0    68.9   112.5   134.0   324.6   409.4   459.1   499.0   553.6   634.8   850.9  2195.5  6296.1 30253.0  60448.2    60444
read      407.0   554.2    68.9   111.6   132.9   320.5   403.7   452.5   491.6   544.2   622.6   806.4  2339.6  6587.8 20485.3  64041.6    63997
read      558.3  1543.8    68.9   111.6   134.5   319.7   459.8   590.8   679.9   749.8   837.1   973.9  5628.9 30853.3 37048.2  17377.4    17315
read      465.4   773.6    68.9   119.4   146.2   354.2   428.1   477.7   524.7   595.1   705.4  1046.8  2774.3  8666.3 31769.6  78475.6    78596
read      407.6   656.3    68.9   116.9   141.7   332.2   408.9   456.1   493.5   545.1   625.2   757.2  2306.3  7369.1 31301.9  81691.4    81548
read      405.6   493.8    68.9   125.6   156.0   347.2   419.6   463.9   501.6   553.0   633.7   765.0  1719.3  6331.8 12808.0  97127.4    97254
read      490.8   663.7    68.9   109.9   130.1   317.4   413.6   488.4   566.9   792.3  1284.3  1601.8  2077.9  7454.4 22074.4  46149.0    46135
read      548.5  1608.2    68.9   113.1   136.7   328.2   472.0   566.8   620.1   678.4   740.5   864.4  5368.6 30989.5 37241.8  13390.8    13379
read      521.0   794.8    68.9   110.2   130.6   316.3   419.3   513.7   638.5  1023.4  1360.2  1624.6  2136.8  8291.1 31666.5  46786.6    46993
read      472.3   603.6    68.9   138.1   178.4   389.8   456.0   497.7   541.7   623.3   747.7   931.5  2115.7  7665.4 30026.9  98473.8    98274
read      412.4   590.6    68.9   127.1   158.1   351.1   422.7   466.2   503.2   554.9   636.4   767.3  1643.1  7267.3 29170.5  97314.6    97056
read      517.4   814.5    68.9   111.0   131.7   322.7   420.0   500.9   586.1   904.1  1325.9  1610.7  2237.2  9316.3 32098.4  43423.4    43434
